#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DemoNERRE|NamedentityTags
#T_RL=webanno.custom.DemoRE|NamedentityRelations|BT_webanno.custom.DemoNERRE


#Text=Sample Preparation.
1-1	0-6	Sample	_	_	_	
1-2	7-18	Preparation	_	_	_	
1-3	18-19	.	_	_	_	

#Text=Polycrystalline samples of Ni- (en)3Ag2I4 and Zn(en)3Ag2I4 were achieved using the published method23,24,26 and labeled as ZnNi-I and ZnNiVII, respectively.
2-1	20-35	Polycrystalline	Descriptor	_	_	
2-2	36-43	samples	_	_	_	
2-3	44-46	of	_	_	_	
2-4	47-49	Ni	Material-target[1]	Descriptor-of|Coreference|Coreference	2-1[0_1]|2-25[0_1]|2-27[0_1]	
2-5	49-50	-	Material-target[1]	_	_	
2-6	51-52	(	Material-target[1]	_	_	
2-7	52-54	en	Material-target[1]	_	_	
2-8	54-55	)	Material-target[1]	_	_	
2-9	55-61	3Ag2I4	Material-target[1]	_	_	
2-10	62-65	and	_	_	_	
2-11	66-68	Zn	Material-target[2]	Descriptor-of	2-1[0_2]	
2-12	68-69	(	Material-target[2]	_	_	
2-13	69-71	en	Material-target[2]	_	_	
2-14	71-72	)	Material-target[2]	_	_	
2-15	72-78	3Ag2I4	Material-target[2]	_	_	
2-16	79-83	were	_	_	_	
2-17	84-92	achieved	Operation	Participant-material|Participant-material|Coreference	2-4[1_0]|2-11[2_0]|2-20[3_0]	
2-18	93-98	using	_	_	_	
2-19	99-102	the	_	_	_	
2-20	103-112	published	Operation[3]	_	_	
2-21	113-127	method23,24,26	Operation[3]	_	_	
2-22	128-131	and	_	_	_	
2-23	132-139	labeled	Operation	Participant-material|Participant-material	2-4[1_0]|2-11[2_0]	
2-24	140-142	as	_	_	_	
2-25	143-149	ZnNi-I	Material-target	_	_	
2-26	150-153	and	_	_	_	
2-27	154-161	ZnNiVII	Material-target	_	_	
2-28	161-162	,	_	_	_	
2-29	163-175	respectively	_	_	_	
2-30	175-176	.	_	_	_	

#Text=Each polycrystalline sample of solid solution was prepared using the same process, which is also similar to the preparation for Ni(en)3Ag2I4 and Zn(en)3Ag2I4.
3-1	177-181	Each	Value	_	_	
3-2	182-197	polycrystalline	Descriptor	_	_	
3-3	198-204	sample	Descriptor	_	_	
3-4	205-207	of	_	_	_	
3-5	208-213	solid	Material-others[4]	Value-of|Descriptor-of|Descriptor-of	3-1[0_4]|3-2[0_4]|3-3[0_4]	
3-6	214-222	solution	Material-others[4]	_	_	
3-7	223-226	was	_	_	_	
3-8	227-235	prepared	Operation	Participant-material|Coreference	3-5[4_0]|3-10[5_0]	
3-9	236-241	using	_	_	_	
3-10	242-245	the	Operation[5]	Coreference	3-14[0_5]	
3-11	246-250	same	Operation[5]	_	_	
3-12	251-258	process	Operation[5]	_	_	
3-13	258-259	,	_	_	_	
3-14	260-265	which	Operation	Descriptor-of	3-17	
3-15	266-268	is	_	_	_	
3-16	269-273	also	_	_	_	
3-17	274-281	similar	Descriptor	_	_	
3-18	282-284	to	_	_	_	
3-19	285-288	the	_	_	_	
3-20	289-300	preparation	Operation	Descriptor-of|Participant-material|Participant-material	3-17|3-22[6_0]|3-28[7_0]	
3-21	301-304	for	_	_	_	
3-22	305-307	Ni	Material-target[6]	_	_	
3-23	307-308	(	Material-target[6]	_	_	
3-24	308-310	en	Material-target[6]	_	_	
3-25	310-311	)	Material-target[6]	_	_	
3-26	311-317	3Ag2I4	Material-target[6]	_	_	
3-27	318-321	and	_	_	_	
3-28	322-324	Zn	Material-target[7]	_	_	
3-29	324-325	(	Material-target[7]	_	_	
3-30	325-327	en	Material-target[7]	_	_	
3-31	327-328	)	Material-target[7]	_	_	
3-32	328-334	3Ag2I4	Material-target[7]	_	_	
3-33	334-335	.	_	_	_	

#Text=The difference in the process of preparing each solid solution sample only concerns the relative content of Zn2+ to Ni2+ ions in the starting DMF solution containing Zn(NO3)2 and Ni(NO3)2.
4-1	336-339	The	_	_	_	
4-2	340-350	difference	_	_	_	
4-3	351-353	in	_	_	_	
4-4	354-357	the	_	_	_	
4-5	358-365	process	_	_	_	
4-6	366-368	of	_	_	_	
