#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DemoNERRE|NamedentityTags
#T_RL=webanno.custom.DemoRE|NamedentityRelations|BT_webanno.custom.DemoNERRE


#Text=We synthesized polycrystalline samples with compositions CuGa1-xFexTe2 where x = 0.0, 0.01, 0.02, 0.03, 0.04, and 0.05 by melt and anneal method.
1-1	0-2	We	_	_	_	
1-2	3-14	synthesized	Operation	Participant-material|Coreference|Coreference	1-7[1_0]|1-28|1-30	
1-3	15-30	polycrystalline	Descriptor	_	_	
1-4	31-38	samples	_	_	_	
1-5	39-43	with	_	_	_	
1-6	44-56	compositions	_	_	_	
1-7	57-62	CuGa1	Material-target[1]	Descriptor-of|Descriptor-of	1-11[2_1]|1-3[0_1]	
1-8	62-63	-	Material-target[1]	_	_	
1-9	63-70	xFexTe2	Material-target[1]	_	_	
1-10	71-76	where	_	_	_	
1-11	77-78	x	Descriptor[2]	_	_	
1-12	78-79	 	Descriptor[2]	_	_	
1-13	79-80	=	Descriptor[2]	_	_	
1-14	80-81	 	Descriptor[2]	_	_	
1-15	81-84	0.0	Descriptor[2]	_	_	
1-16	84-85	,	Descriptor[2]	_	_	
1-17	86-90	0.01	Descriptor[2]	_	_	
1-18	90-91	,	Descriptor[2]	_	_	
1-19	92-96	0.02	Descriptor[2]	_	_	
1-20	96-97	,	Descriptor[2]	_	_	
1-21	98-102	0.03	Descriptor[2]	_	_	
1-22	102-103	,	Descriptor[2]	_	_	
1-23	104-108	0.04	Descriptor[2]	_	_	
1-24	108-109	,	Descriptor[2]	_	_	
1-25	110-113	and	Descriptor[2]	_	_	
1-26	114-118	0.05	Descriptor[2]	_	_	
1-27	119-121	by	_	_	_	
1-28	122-126	melt	Operation	_	_	
1-29	127-130	and	_	_	_	
1-30	131-137	anneal	Operation	_	_	
1-31	138-144	method	_	_	_	
1-32	144-145	.	_	_	_	

#Text=High purity specimens, Cu (99.99%), Fe (99.99%) Ga (99.9999%), Te (99.9999%) were used in synthesis.
2-1	146-150	High	Descriptor[3]	_	_	
2-2	151-157	purity	Descriptor[3]	_	_	
2-3	158-167	specimens	_	_	_	
2-4	167-168	,	_	_	_	
2-5	169-171	Cu	Material-recipe	Descriptor-of|Value-of	2-1[3_0]|2-7	
2-6	172-173	(	_	_	_	
2-7	173-179	99.99%	Value	_	_	
2-8	179-180	)	_	_	_	
2-9	180-181	,	_	_	_	
2-10	182-184	Fe	Material-recipe	Descriptor-of|Value-of	2-1[3_0]|2-12	
2-11	185-186	(	_	_	_	
2-12	186-192	99.99%	Value	_	_	
2-13	192-193	)	_	_	_	
2-14	194-196	Ga	Material-recipe	Descriptor-of|Value-of	2-1[3_0]|2-16	
2-15	197-198	(	_	_	_	
2-16	198-206	99.9999%	Value	_	_	
2-17	206-207	)	_	_	_	
2-18	207-208	,	_	_	_	
2-19	209-211	Te	Material-recipe	Descriptor-of|Value-of	2-1[3_0]|2-21	
2-20	212-213	(	_	_	_	
2-21	213-221	99.9999%	Value	_	_	
2-22	221-222	)	_	_	_	
2-23	223-227	were	_	_	_	
2-24	228-232	used	_	_	_	
2-25	233-235	in	_	_	_	
2-26	236-245	synthesis	Operation	Participant-material|Participant-material|Participant-material|Participant-material	2-5|2-10|2-14|2-19	
2-27	245-246	.	_	_	_	

#Text=After weighing in stoichiometric amounts and dry mixing, starting materials were sealed in evacuated quartz tube.
3-1	247-252	After	_	_	_	
3-2	253-261	weighing	Operation	Participant-material	3-10[5_0]	
3-3	262-264	in	_	_	_	
3-4	265-279	stoichiometric	Value[4]	_	_	
3-5	280-287	amounts	Value[4]	_	_	
3-6	288-291	and	_	_	_	
3-7	292-295	dry	Descriptor	_	_	
3-8	296-302	mixing	Operation	Descriptor-of|Participant-material|Next-operation|Next-operation	3-7|3-10[5_0]|3-2|3-13	
3-9	302-303	,	_	_	_	
3-10	304-312	starting	Material-recipe[5]	Value-of	3-4[4_5]	
3-11	313-322	materials	Material-recipe[5]	_	_	
3-12	323-327	were	_	_	_	
3-13	328-334	sealed	Operation	Participant-material|Device-of-operation	3-10[5_0]|3-17	
3-14	335-337	in	_	_	_	
3-15	338-347	evacuated	Descriptor	_	_	
3-16	348-354	quartz	Descriptor	_	_	
3-17	355-359	tube	Device	Descriptor-of|Descriptor-of	3-16|3-15	
3-18	359-360	.	_	_	_	

#Text=These tubes were then heated gradually to 1173 K, and were held at this temperature for 12 h followed by annealing at 873 K for same period of time.
4-1	361-366	These	_	_	_	
4-2	367-372	tubes	Device	_	_	
4-3	373-377	were	_	_	_	
4-4	378-382	then	_	_	_	
