#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DemoNERRE|NamedentityTags
#T_RL=webanno.custom.DemoRE|NamedentityRelations|BT_webanno.custom.DemoNERRE


#Text=Nd2O3 and IrO2 powders were thoroughly mixed then ground for at least 2 hours in stoichiometric ratios with an excess of 5 mol% IrO2.
1-1	0-5	Nd2O3	Material-recipe	Value-of|Descriptor-of	1-16[2_0]|1-4	
1-2	6-9	and	_	_	_	
1-3	10-14	IrO2	Material-recipe	Value-of|Descriptor-of	1-16[2_0]|1-4	
1-4	15-22	powders	Descriptor	_	_	
1-5	23-27	were	_	_	_	
1-6	28-38	thoroughly	Descriptor	_	_	
1-7	39-44	mixed	Operation	Participant-material|Participant-material|Participant-material|Descriptor-of|Next-operation	1-3|1-1|1-25|1-6|1-9	
1-8	45-49	then	_	_	_	
1-9	50-56	ground	Operation	Condition-of	1-13[1_0]	
1-10	57-60	for	_	_	_	
1-11	61-63	at	_	_	_	
1-12	64-69	least	_	_	_	
1-13	70-71	2	Property-time[1]	_	_	
1-14	72-77	hours	Property-time[1]	_	_	
1-15	78-80	in	_	_	_	
1-16	81-95	stoichiometric	Value[2]	_	_	
1-17	96-102	ratios	Value[2]	_	_	
1-18	103-107	with	_	_	_	
1-19	108-110	an	_	_	_	
1-20	111-117	excess	Value[3]	_	_	
1-21	118-120	of	Value[3]	_	_	
1-22	121-122	5	Value[3]	_	_	
1-23	123-126	mol	Value[3]	_	_	
1-24	126-127	%	Value[3]	_	_	
1-25	128-132	IrO2	Material-recipe	Value-of	1-20[3_0]	
1-26	132-133	.	_	_	_	

#Text=The samples were pressed into a pellet and placed in an alumina tube, which was sealed in an evacuated silica tube to prevent the iridium from volatilizing as the IrO3 phase17 during heating before forming the ternary pyrochlore Nd2Ir2O7 phase.
2-1	134-137	The	_	_	_	
2-2	138-145	samples	Material-intermedium	_	_	
2-3	146-150	were	_	_	_	
2-4	151-158	pressed	Operation	Participant-material|Next-operation	2-2|2-9	
2-5	159-163	into	_	_	_	
2-6	164-165	a	Value	_	_	
2-7	166-172	pellet	Material-intermedium	Value-of	2-6	
2-8	173-176	and	_	_	_	
2-9	177-183	placed	Operation	Participant-material|Device-of-operation|Next-operation	2-7|2-13|2-17	
2-10	184-186	in	_	_	_	
2-11	187-189	an	Value	_	_	
2-12	190-197	alumina	Descriptor	_	_	
2-13	198-202	tube	Device	Descriptor-of|Value-of	2-12|2-11	
2-14	202-203	,	_	_	_	
2-15	204-209	which	_	_	_	
2-16	210-213	was	_	_	_	
2-17	214-220	sealed	Operation	Device-of-operation	2-21[4_0]	
2-18	221-223	in	_	_	_	
2-19	224-226	an	Value	_	_	
2-20	227-236	evacuated	Descriptor	_	_	
2-21	237-243	silica	Device[4]	Descriptor-of|Value-of	2-20[0_4]|2-19[0_4]	
2-22	244-248	tube	Device[4]	_	_	
2-23	249-251	to	_	_	_	
2-24	252-259	prevent	_	_	_	
2-25	260-263	the	_	_	_	
2-26	264-271	iridium	_	_	_	
