#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DemoNERRE|NamedentityTags
#T_RL=webanno.custom.DemoRE|NamedentityRelations|BT_webanno.custom.DemoNERRE


#Text=Polycrystalline samples of Ag2FeO2 were prepared from
#Text=a stoichiometric mixture of Fe2O3, Ag2O, and Ag, using a
#Text=high-pressure synthesis technique at 900 ◦C under 6 GPa.
1-1	0-15	Polycrystalline	Descriptor	_	_	
1-2	16-23	samples	_	_	_	
1-3	24-26	of	_	_	_	
1-4	27-34	Ag2FeO2	Material-target	Descriptor-of	1-1	
1-5	35-39	were	_	_	_	
1-6	40-48	prepared	Operation	Coreference|Condition-of|Condition-of|Participant-material|Participant-material	1-21[1_0]|1-25[2_0]|1-29[3_0]|1-4|1-10	
1-7	49-53	from	_	_	_	
1-8	54-55	a	_	_	_	
1-9	56-70	stoichiometric	Value	_	_	
1-10	71-78	mixture	Material-intermedium	_	_	
1-11	79-81	of	_	_	_	
1-12	82-87	Fe2O3	Material-recipe	Value-of|Coreference	1-9|1-10	
1-13	87-88	,	_	_	_	
1-14	89-93	Ag2O	Material-recipe	Value-of|Coreference	1-9|1-10	
1-15	93-94	,	_	_	_	
1-16	95-98	and	_	_	_	
1-17	99-101	Ag	Material-recipe	Value-of|Coreference	1-9|1-10	
1-18	101-102	,	_	_	_	
1-19	103-108	using	_	_	_	
1-20	109-110	a	_	_	_	
1-21	111-124	high-pressure	Operation[1]	_	_	
1-22	125-134	synthesis	Operation[1]	_	_	
1-23	135-144	technique	Operation[1]	_	_	
1-24	145-147	at	_	_	_	
1-25	148-151	900	Property-temperature[2]	_	_	
1-26	152-153	◦	Property-temperature[2]	_	_	
1-27	153-154	C	Property-temperature[2]	_	_	
1-28	155-160	under	_	_	_	
1-29	161-162	6	Property-pressure[3]	_	_	
1-30	163-166	GPa	Property-pressure[3]	_	_	
1-31	166-167	.	_	_	_	

#Text=Using powder x-ray diffraction (XRD), the sample was confirmed to be predominantly a single phase of Ag2FeO2.
2-1	168-173	Using	_	_	_	
2-2	174-180	powder	_	_	_	
2-3	181-186	x-ray	_	_	_	
2-4	187-198	diffraction	_	_	_	
2-5	199-200	(	_	_	_	
2-6	200-203	XRD	_	_	_	
2-7	203-204	)	_	_	_	
2-8	204-205	,	_	_	_	
2-9	206-209	the	_	_	_	
2-10	210-216	sample	_	_	_	
2-11	217-220	was	_	_	_	
2-12	221-230	confirmed	_	_	_	
2-13	231-233	to	_	_	_	
2-14	234-236	be	_	_	_	
2-15	237-250	predominantly	_	_	_	
2-16	251-252	a	_	_	_	
2-17	253-259	single	_	_	_	
2-18	260-265	phase	_	_	_	
2-19	266-268	of	_	_	_	
2-20	269-276	Ag2FeO2	_	_	_	
2-21	276-277	.	_	_	_	

#Text=The
#Text=majority impurity is a small percentage of Fe2O3 (hematite).
3-1	278-281	The	_	_	_	
3-2	282-290	majority	_	_	_	
3-3	291-299	impurity	_	_	_	
3-4	300-302	is	_	_	_	
3-5	303-304	a	_	_	_	
3-6	305-310	small	_	_	_	
3-7	311-321	percentage	_	_	_	
3-8	322-324	of	_	_	_	
3-9	325-330	Fe2O3	_	_	_	
3-10	331-332	(	_	_	_	
3-11	332-340	hematite	_	_	_	
3-12	340-341	)	_	_	_	
3-13	341-342	.	_	_	_	

#Text=The electric resistivity and heat capacity were measured using
#Text=a quantum design (QD) physical properties measurement system (PPMS).
4-1	343-346	The	_	_	_	
4-2	347-355	electric	_	_	_	
4-3	356-367	resistivity	_	_	_	
4-4	368-371	and	_	_	_	
4-5	372-376	heat	_	_	_	
4-6	377-385	capacity	_	_	_	
4-7	386-390	were	_	_	_	
4-8	391-399	measured	_	_	_	
4-9	400-405	using	_	_	_	
4-10	406-407	a	_	_	_	
4-11	408-415	quantum	_	_	_	
4-12	416-422	design	_	_	_	
4-13	423-424	(	_	_	_	
4-14	424-426	QD	_	_	_	
4-15	426-427	)	_	_	_	
4-16	428-436	physical	_	_	_	
4-17	437-447	properties	_	_	_	
4-18	448-459	measurement	_	_	_	
4-19	460-466	system	_	_	_	
4-20	467-468	(	_	_	_	
4-21	468-472	PPMS	_	_	_	
4-22	472-473	)	_	_	_	
4-23	473-474	.	_	_	_	

#Text=The magnetic susceptibility was also measured
#Text=using QD magnetic property measurement system (MPMS).
5-1	475-478	The	_	_	_	
5-2	479-487	magnetic	_	_	_	
5-3	488-502	susceptibility	_	_	_	
5-4	503-506	was	_	_	_	
5-5	507-511	also	_	_	_	
5-6	512-520	measured	_	_	_	
5-7	521-526	using	_	_	_	
5-8	527-529	QD	_	_	_	
5-9	530-538	magnetic	_	_	_	
5-10	539-547	property	_	_	_	
5-11	548-559	measurement	_	_	_	
5-12	560-566	system	_	_	_	
5-13	567-568	(	_	_	_	
5-14	568-572	MPMS	_	_	_	
5-15	572-573	)	_	_	_	
5-16	573-574	.	_	_	_	

#Text=The powder neutron diffraction experiments were carried out using the diffractometer HB-2A installed at high flux isotope
#Text=reactor (HFIR) in Oak Ridge National Laboratory (ORNL).
6-1	575-578	The	_	_	_	
6-2	579-585	powder	_	_	_	
6-3	586-593	neutron	_	_	_	
6-4	594-605	diffraction	_	_	_	
