#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DemoNERRE|NamedentityTags
#T_RL=webanno.custom.DemoRE|NamedentityRelations|BT_webanno.custom.DemoNERRE


#Text=The samples were prepared using pure elements and chemical reagents of commercial products, with weight purities of 99.9% for Sm, 99.5% for Fe, 99.999% for As, and 99.99% for Fe2O3 and MnO2.
1-1	0-3	The	_	_	_	
1-2	4-11	samples	Material-intermedium	_	_	
1-3	12-16	were	_	_	_	
1-4	17-25	prepared	Operation	Participant-material|Participant-material|Participant-material	1-2|1-7|1-9[1_0]	
1-5	26-31	using	_	_	_	
1-6	32-36	pure	Descriptor	_	_	
1-7	37-45	elements	Material-recipe	Descriptor-of|Coreference|Coreference|Coreference	1-6|1-21|1-25|1-29	
1-8	46-49	and	_	_	_	
1-9	50-58	chemical	Material-recipe[1]	Coreference|Coreference	1-34[0_1]|1-36[0_1]	
1-10	59-67	reagents	Material-recipe[1]	_	_	
1-11	68-70	of	_	_	_	
1-12	71-81	commercial	_	_	_	
1-13	82-90	products	_	_	_	
1-14	90-91	,	_	_	_	
1-15	92-96	with	_	_	_	
1-16	97-103	weight	Descriptor[2]	_	_	
1-17	104-112	purities	Descriptor[2]	_	_	
1-18	113-115	of	_	_	_	
1-19	116-121	99.9%	Value	Descriptor-of	1-16[2_0]	
1-20	122-125	for	_	_	_	
1-21	126-128	Sm	Material-recipe	Value-of	1-19	
1-22	128-129	,	_	_	_	
1-23	130-135	99.5%	Value	Descriptor-of|Descriptor-of	1-16[2_0]|1-16[2_0]	
1-24	136-139	for	_	_	_	
1-25	140-142	Fe	Material-recipe	Value-of	1-23	
1-26	142-143	,	_	_	_	
1-27	144-151	99.999%	Value	Descriptor-of|Descriptor-of	1-16[2_0]|1-16[2_0]	
1-28	152-155	for	_	_	_	
1-29	156-158	As	Material-recipe	Value-of	1-27	
1-30	158-159	,	_	_	_	
1-31	160-163	and	_	_	_	
1-32	164-170	99.99%	Value	Descriptor-of	1-16[2_0]	
1-33	171-174	for	_	_	_	
1-34	175-180	Fe2O3	Material-recipe	Value-of	1-32	
1-35	181-184	and	_	_	_	
1-36	185-189	MnO2	Material-recipe	Value-of	1-32	
1-37	189-190	.	_	_	_	

#Text=Polycrystalline samples with a nominal composition SmFe1−𝑥Mn𝑥AsO (𝑥=0, 0.05, 0.010) were synthesized via a two-step solid-state reaction.
2-1	191-206	Polycrystalline	Descriptor	_	_	
2-2	207-214	samples	Material-target	Descriptor-of	2-1	
2-3	215-219	with	_	_	_	
2-4	220-221	a	Value[3]	_	_	
2-5	222-229	nominal	Value[3]	_	_	
2-6	230-241	composition	Value[3]	_	_	
2-7	242-247	SmFe1	Material-target[4]	Value-of|Descriptor-of	2-4[3_4]|2-11[5_4]	
2-8	247-248	−	Material-target[4]	_	_	
2-9	248-257	𝑥Mn𝑥AsO	Material-target[4]	_	_	
2-10	258-259	(	_	_	_	
2-11	259-261	𝑥	Descriptor[5]	_	_	
2-12	261-262	=	Descriptor[5]	_	_	
2-13	262-263	0	Descriptor[5]	_	_	
2-14	263-264	,	Descriptor[5]	_	_	
2-15	265-269	0.05	Descriptor[5]	_	_	
2-16	269-270	,	Descriptor[5]	_	_	
2-17	271-276	0.010	Descriptor[5]	_	_	
2-18	276-277	)	_	_	_	
2-19	278-282	were	_	_	_	
2-20	283-294	synthesized	Operation	Participant-material|Participant-material|Coreference	2-2|2-7[4_0]|2-23[6_0]	
2-21	295-298	via	_	_	_	
2-22	299-300	a	_	_	_	
2-23	301-309	two-step	Operation[6]	_	_	
2-24	310-321	solid-state	Operation[6]	_	_	
2-25	322-330	reaction	Operation[6]	_	_	
2-26	330-331	.	_	_	_	

#Text=In the first step SmAs was synthesized and then used as a precursor; fine Sm turnings and small As chips were sealed under vacuum in a Pyrex tube, heated up and treated at 560∘C for three days in a resistance furnace.
3-1	332-334	In	_	_	_	
3-2	335-338	the	_	_	_	
3-3	339-344	first	_	_	_	
3-4	345-349	step	_	_	_	
3-5	350-354	SmAs	Material-intermedium	Coreference	3-13	
3-6	355-358	was	_	_	_	
3-7	359-370	synthesized	Operation	Participant-material	3-5	
3-8	371-374	and	_	_	_	
3-9	375-379	then	_	_	_	
3-10	380-384	used	Operation	Participant-material	3-5	
3-11	385-387	as	_	_	_	
3-12	388-389	a	_	_	_	
3-13	390-399	precursor	Material-others	_	_	
3-14	399-400	;	_	_	_	
3-15	401-405	fine	Descriptor	_	_	
3-16	406-408	Sm	Material-recipe	Descriptor-of|Descriptor-of	3-15|3-17	
3-17	409-417	turnings	Descriptor	_	_	
3-18	418-421	and	_	_	_	
3-19	422-427	small	Descriptor	_	_	
3-20	428-430	As	Material-recipe	Descriptor-of|Descriptor-of	3-19|3-21	
3-21	431-436	chips	Descriptor	_	_	
3-22	437-441	were	_	_	_	
3-23	442-448	sealed	Operation	Participant-material|Participant-material|Condition-of|Device-of-operation|Next-operation	3-16|3-20|3-25|3-29|3-31[7_0]	
3-24	449-454	under	_	_	_	
3-25	455-461	vacuum	Property-pressure	_	_	
3-26	462-464	in	_	_	_	
3-27	465-466	a	Value	_	_	
3-28	467-472	Pyrex	Brand	_	_	
3-29	473-477	tube	Device	Value-of|Brand-of	3-27|3-28	
3-30	477-478	,	_	_	_	
3-31	479-485	heated	Operation[7]	Next-operation	3-34[0_7]	
3-32	486-488	up	Operation[7]	_	_	
3-33	489-492	and	_	_	_	
3-34	493-500	treated	Operation	Condition-of|Condition-of|Device-of-operation	3-36[8_0]|3-40[9_0]|3-44[10_0]	
3-35	501-503	at	_	_	_	
3-36	504-507	560	Property-temperature[8]	_	_	
3-37	507-508	∘	Property-temperature[8]	_	_	
3-38	508-509	C	Property-temperature[8]	_	_	
3-39	510-513	for	_	_	_	
3-40	514-519	three	Property-time[9]	_	_	
3-41	520-524	days	Property-time[9]	_	_	
3-42	525-527	in	_	_	_	
3-43	528-529	a	Value	_	_	
3-44	530-540	resistance	Device[10]	Value-of	3-43[0_10]	
3-45	541-548	furnace	Device[10]	_	_	
3-46	548-549	.	_	_	_	

#Text=In the second step, the quaternary SmFe1−𝑥Mn𝑥AsO oxypnictide was synthesized.
4-1	550-552	In	_	_	_	
4-2	553-556	the	_	_	_	
4-3	557-563	second	_	_	_	
4-4	564-568	step	_	_	_	
4-5	568-569	,	_	_	_	
4-6	570-573	the	_	_	_	
4-7	574-584	quaternary	Descriptor	_	_	
4-8	585-590	SmFe1	Material-intermedium[11]	Descriptor-of|Descriptor-of	4-7[0_11]|4-11[0_11]	
4-9	590-591	−	Material-intermedium[11]	_	_	
4-10	591-600	𝑥Mn𝑥AsO	Material-intermedium[11]	_	_	
4-11	601-612	oxypnictide	Descriptor	_	_	
4-12	613-616	was	_	_	_	
4-13	617-628	synthesized	Operation	Participant-material	4-8[11_0]	
4-14	628-629	.	_	_	_	

#Text=Stoichiometric amounts of SmAs, Fe, Fe2O3 and MnO2 were well blended and ground together, so as to get a homogeneous mixture, which was then pressed into pellets of 10 mm in diameter (and a mass of ≃2–3 g) by using a hydraulic press.
5-1	630-644	Stoichiometric	Value[12]	_	_	
5-2	645-652	amounts	Value[12]	_	_	
5-3	653-655	of	_	_	_	
5-4	656-660	SmAs	Material-recipe	Value-of	5-1[12_0]	
5-5	660-661	,	_	_	_	
5-6	662-664	Fe	Material-recipe	Value-of	5-1[12_0]	
5-7	664-665	,	_	_	_	
5-8	666-671	Fe2O3	Material-recipe	Value-of	5-1[12_0]	
5-9	672-675	and	_	_	_	
5-10	676-680	MnO2	Material-recipe	Value-of	5-1[12_0]	
5-11	681-685	were	_	_	_	
5-12	686-690	well	Operation[13]	Next-operation|Participant-material|Participant-material|Participant-material|Participant-material	5-15[14_13]|5-4[0_13]|5-6[0_13]|5-8[0_13]|5-10[0_13]	
5-13	691-698	blended	Operation[13]	_	_	
5-14	699-702	and	_	_	_	
5-15	703-709	ground	Operation[14]	_	_	
5-16	710-718	together	Operation[14]	_	_	
5-17	718-719	,	_	_	_	
5-18	720-722	so	_	_	_	
5-19	723-725	as	_	_	_	
5-20	726-728	to	_	_	_	
5-21	729-732	get	_	_	_	
5-22	733-734	a	_	_	_	
5-23	735-746	homogeneous	Descriptor	_	_	
5-24	747-754	mixture	Material-intermedium	Descriptor-of	5-23	
5-25	754-755	,	_	_	_	
5-26	756-761	which	Material-intermedium	_	_	
5-27	762-765	was	_	_	_	
5-28	766-770	then	_	_	_	
5-29	771-778	pressed	Operation	Participant-material|Condition-of	5-26|5-51[17_0]	
5-30	779-783	into	_	_	_	
5-31	784-791	pellets	Material-intermedium	Value-of|Value-of	5-33[15_0]|5-42[16_0]	
5-32	792-794	of	_	_	_	
5-33	795-797	10	Value[15]	Descriptor-of	5-36[0_15]	
5-34	798-800	mm	Value[15]	_	_	
5-35	801-803	in	_	_	_	
5-36	804-812	diameter	Descriptor	_	_	
5-37	813-814	(	_	_	_	
5-38	814-817	and	_	_	_	
5-39	818-819	a	_	_	_	
5-40	820-824	mass	Descriptor	_	_	
5-41	825-827	of	_	_	_	
5-42	828-829	≃	Value[16]	Descriptor-of	5-40[0_16]	
5-43	829-830	2	Value[16]	_	_	
5-44	830-831	–	Value[16]	_	_	
5-45	831-832	3	Value[16]	_	_	
5-46	833-834	g	Value[16]	_	_	
5-47	834-835	)	_	_	_	
5-48	836-838	by	_	_	_	
5-49	839-844	using	_	_	_	
5-50	845-846	a	_	_	_	
5-51	847-856	hydraulic	Property-pressure[17]	_	_	
5-52	857-862	press	Property-pressure[17]	_	_	
5-53	862-863	.	_	_	_	

#Text=The pellets, sealed in outgassed Ta crucibles under Ar atmosphere, were closed under vacuum in a SiO2 tube and subjected to the synthesis reaction and sintering in a resistance furnace (1200 ∘C for 4 days); then slowly cooled down to room temperature.
6-1	864-867	The	_	_	_	
6-2	868-875	pellets	Material-intermedium	_	_	
6-3	875-876	,	_	_	_	
6-4	877-883	sealed	Operation	Participant-material|Condition-of|Next-operation	6-2|6-10[18_0]|6-14	
6-5	884-886	in	_	_	_	
6-6	887-896	outgassed	Descriptor	_	_	
6-7	897-899	Ta	Descriptor	_	_	
6-8	900-909	crucibles	Device	Descriptor-of|Descriptor-of	6-6|6-7	
6-9	910-915	under	_	_	_	
6-10	916-918	Ar	Property-pressure[18]	_	_	
6-11	919-929	atmosphere	Property-pressure[18]	_	_	
6-12	929-930	,	_	_	_	
6-13	931-935	were	_	_	_	
6-14	936-942	closed	Operation	Condition-of|Device-of-operation|Next-operation	6-16|6-20|6-22	
6-15	943-948	under	_	_	_	
6-16	949-955	vacuum	Property-pressure	_	_	
6-17	956-958	in	_	_	_	
