#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DemoNERRE|NamedentityTags
#T_RL=webanno.custom.DemoRE|NamedentityRelations|BT_webanno.custom.DemoNERRE


#Text=There are several types of crystals used in this study.
1-1	0-5	There	_	_	_	
1-2	6-9	are	_	_	_	
1-3	10-17	several	_	_	_	
1-4	18-23	types	_	_	_	
1-5	24-26	of	_	_	_	
1-6	27-35	crystals	_	_	_	
1-7	36-40	used	_	_	_	
1-8	41-43	in	_	_	_	
1-9	44-48	this	_	_	_	
1-10	49-54	study	_	_	_	
1-11	54-55	.	_	_	_	

#Text=A polycrystalline powder sample that has a white color was synthesized by mixing and grinding stoichiometric mixture of Yb2O3 (pre-dried at 980 °C) and TiO2 together and calcining in air at 1400 °C for 40 h with an intermediate grinding.
2-1	56-57	A	_	_	_	
2-2	58-73	polycrystalline	Descriptor	_	_	
2-3	74-80	powder	Descriptor	_	_	
2-4	81-87	sample	Material-target	Descriptor-of|Descriptor-of|Descriptor-of	2-2|2-3|2-8[1_0]	
2-5	88-92	that	_	_	_	
2-6	93-96	has	_	_	_	
2-7	97-98	a	_	_	_	
2-8	99-104	white	Descriptor[1]	_	_	
2-9	105-110	color	Descriptor[1]	_	_	
2-10	111-114	was	_	_	_	
2-11	115-126	synthesized	Operation	Participant-material|Coreference|Coreference|Coreference|Coreference	2-4|2-13|2-15|2-31|2-44	
2-12	127-129	by	_	_	_	
2-13	130-136	mixing	Operation	Participant-material|Next-operation	2-17|2-15	
2-14	137-140	and	_	_	_	
2-15	141-149	grinding	Operation	Next-operation	2-31	
2-16	150-164	stoichiometric	Value	_	_	
2-17	165-172	mixture	Material-recipe	Value-of|Coreference|Coreference	2-16|2-19|2-28	
2-18	173-175	of	_	_	_	
2-19	176-181	Yb2O3	Material-recipe	_	_	
2-20	182-183	(	_	_	_	
2-21	183-192	pre-dried	Operation	Condition-of|Participant-material	2-23[2_0]|2-19	
2-22	193-195	at	_	_	_	
2-23	196-199	980	Property-temperature[2]	_	_	
2-24	200-201	°	Property-temperature[2]	_	_	
2-25	201-202	C	Property-temperature[2]	_	_	
2-26	202-203	)	_	_	_	
2-27	204-207	and	_	_	_	
2-28	208-212	TiO2	Material-recipe	_	_	
