#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DemoNERRE|NamedentityTags
#T_RL=webanno.custom.DemoRE|NamedentityRelations|BT_webanno.custom.DemoNERRE


#Text=Sintered polycrystalline samples were prepared using Ce pieces (99.9%), Pd shot, powder or sponge (99.9%) and red P powder or grains (99.9%).
1-1	0-8	Sintered	Descriptor	_	_	
1-2	9-24	polycrystalline	Descriptor	_	_	
1-3	25-32	samples	Material-target	Descriptor-of|Descriptor-of	1-1|1-2	
1-4	33-37	were	_	_	_	
1-5	38-46	prepared	Operation	Participant-material|Participant-material|Participant-material|Participant-material|Participant-material	1-3|1-7|1-16|1-18|1-24	
1-6	47-52	using	_	_	_	
1-7	53-55	Ce	Material-recipe	Descriptor-of|Value-of	1-8|1-10	
1-8	56-62	pieces	Descriptor	_	_	
1-9	63-64	(	_	_	_	
1-10	64-69	99.9%	Value	_	_	
1-11	69-70	)	_	_	_	
1-12	70-71	,	_	_	_	
1-13	72-74	Pd	Material-recipe	Descriptor-of	1-14	
1-14	75-79	shot	Descriptor	_	_	
1-15	79-80	,	_	_	_	
1-16	81-87	powder	Material-recipe	Value-of	1-20	
1-17	88-90	or	_	_	_	
1-18	91-97	sponge	Material-recipe	Value-of	1-20	
1-19	98-99	(	_	_	_	
1-20	99-104	99.9%	Value	_	_	
1-21	104-105	)	_	_	_	
1-22	106-109	and	_	_	_	
1-23	110-113	red	Descriptor	_	_	
1-24	114-115	P	Material-recipe	Descriptor-of|Descriptor-of|Descriptor-of|Value-of	1-23|1-25|1-27|1-29	
1-25	116-122	powder	Descriptor	_	_	
1-26	123-125	or	_	_	_	
1-27	126-132	grains	Descriptor	_	_	
1-28	133-134	(	_	_	_	
1-29	134-139	99.9%	Value	_	_	
1-30	139-140	)	_	_	_	
1-31	140-141	.	_	_	_	

#Text=We used CePd3 or CePd2, prepared by arc melting the constituent elements (Ce pieces and Pd shot) in an argon atmosphere, as a precursor in the solid-state reaction.
2-1	142-144	We	_	_	_	
2-2	145-149	used	_	_	_	
2-3	150-155	CePd3	Material-intermedium	Coreference	2-28	
2-4	156-158	or	_	_	_	
