#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DemoNERRE|NamedentityTags
#T_RL=webanno.custom.DemoRE|NamedentityRelations|BT_webanno.custom.DemoNERRE


#Text=Target preparation.
1-1	0-6	Target	_	_	_	
1-2	7-18	preparation	_	_	_	
1-3	18-19	.	_	_	_	

#Text=The polycrystalline SmO0.9F0.1FeAs target used in the experiments was synthesized by a two-step solid state reaction.
2-1	20-23	The	_	_	_	
2-2	24-39	polycrystalline	Descriptor	_	_	
2-3	40-54	SmO0.9F0.1FeAs	Material-target	Descriptor-of	2-2	
2-4	55-61	target	_	_	_	
2-5	62-66	used	_	_	_	
2-6	67-69	in	_	_	_	
2-7	70-73	the	_	_	_	
2-8	74-85	experiments	_	_	_	
2-9	86-89	was	_	_	_	
2-10	90-101	synthesized	Operation	Participant-material|Coreference	2-3|2-14[1_0]	
2-11	102-104	by	_	_	_	
2-12	105-106	a	_	_	_	
2-13	107-115	two-step	Descriptor	_	_	
2-14	116-121	solid	Operation[1]	Descriptor-of	2-13[0_1]	
2-15	122-127	state	Operation[1]	_	_	
2-16	128-136	reaction	Operation[1]	_	_	
2-17	136-137	.	_	_	_	

#Text=All processes except heating were performed in an argon-filled glove box.
3-1	138-141	All	Descriptor	_	_	
3-2	142-151	processes	Operation	Descriptor-of	3-1	
3-3	152-158	except	Descriptor	_	_	
3-4	159-166	heating	Operation	Descriptor-of	3-3	
3-5	167-171	were	_	_	_	
3-6	172-181	performed	Operation	Coreference|Device-of-operation	3-2|3-10[2_0]	
3-7	182-184	in	_	_	_	
3-8	185-187	an	Value	_	_	
3-9	188-200	argon-filled	Descriptor	_	_	
3-10	201-206	glove	Device[2]	Descriptor-of|Value-of	3-9[0_2]|3-8[0_2]	
3-11	207-210	box	Device[2]	_	_	
3-12	210-211	.	_	_	_	

#Text=First, the precursor materials SmAs, Fe2As and FeAs were synthesized by mixing elements of Sm, Fe, and As.
4-1	212-217	First	_	_	_	
4-2	217-218	,	_	_	_	
4-3	219-222	the	_	_	_	
4-4	223-232	precursor	Descriptor	_	_	
4-5	233-242	materials	_	_	_	
4-6	243-247	SmAs	Material-recipe	Descriptor-of	4-4	
4-7	247-248	,	_	_	_	
4-8	249-254	Fe2As	Material-recipe	Descriptor-of	4-4	
4-9	255-258	and	_	_	_	
4-10	259-263	FeAs	Material-recipe	Descriptor-of	4-4	
4-11	264-268	were	_	_	_	
4-12	269-280	synthesized	Operation	Participant-material|Participant-material|Participant-material|Coreference	4-6|4-8|4-10|4-14	
4-13	281-283	by	_	_	_	
4-14	284-290	mixing	Operation	Participant-material|Participant-material|Participant-material	4-17|4-19|4-22	
4-15	291-299	elements	Descriptor	_	_	
4-16	300-302	of	_	_	_	
4-17	303-305	Sm	Material-recipe	Descriptor-of	4-15	
4-18	305-306	,	_	_	_	
4-19	307-309	Fe	Material-recipe	Descriptor-of	4-15	
4-20	309-310	,	_	_	_	
4-21	311-314	and	_	_	_	
4-22	315-317	As	Material-recipe	Descriptor-of	4-15	
4-23	317-318	.	_	_	_	

#Text=They were mixed in the chemical composition of Sm:Fe:As = 1:3:3 and heated at 900 °C for 12 h in an evacuated silica tube.
5-1	319-323	They	Material-intermedium	Value-of	5-15[5_0]	
5-2	324-328	were	_	_	_	
5-3	329-334	mixed	Operation	Participant-material|Next-operation	5-1|5-21	
5-4	335-337	in	_	_	_	
5-5	338-341	the	_	_	_	
5-6	342-350	chemical	Value[3]	Coreference	5-15[5_3]	
5-7	351-362	composition	Value[3]	_	_	
5-8	363-365	of	_	_	_	
5-9	366-368	Sm	Descriptor[4]	_	_	
5-10	368-369	:	Descriptor[4]	_	_	
5-11	369-371	Fe	Descriptor[4]	_	_	
5-12	371-372	:	Descriptor[4]	_	_	
5-13	372-374	As	Descriptor[4]	_	_	
5-14	375-376	=	_	_	_	
5-15	377-378	1	Value[5]	Descriptor-of	5-9[4_5]	
5-16	378-379	:	Value[5]	_	_	
5-17	379-380	3	Value[5]	_	_	
5-18	380-381	:	Value[5]	_	_	
5-19	381-382	3	Value[5]	_	_	
5-20	383-386	and	_	_	_	
5-21	387-393	heated	Operation	Condition-of|Condition-of|Device-of-operation	5-23[6_0]|5-27[7_0]|5-33	
5-22	394-396	at	_	_	_	
5-23	397-400	900	Property-temperature[6]	_	_	
5-24	401-402	°	Property-temperature[6]	_	_	
5-25	402-403	C	Property-temperature[6]	_	_	
5-26	404-407	for	_	_	_	
5-27	408-410	12	Property-time[7]	_	_	
5-28	411-412	h	Property-time[7]	_	_	
5-29	413-415	in	_	_	_	
5-30	416-418	an	Value	_	_	
5-31	419-428	evacuated	Descriptor	_	_	
5-32	429-435	silica	Descriptor	_	_	
5-33	436-440	tube	Device	Value-of|Descriptor-of|Descriptor-of	5-30|5-32|5-31	
5-34	440-441	.	_	_	_	

#Text=The resultant SmFe3As3 powder was then mixed with dehydrated Sm2O3 powder, where 10% of Sm2O3 was replaced by a 1:1 mixture of SmF3 and Sm metal for F substitution, following the chemical reaction of SmFe3As3 + 0.9 Sm2O3 + 0.1 SmF3 + 0.1 Sm → 3 Sm(O0.9F0.1)FeAs.
6-1	442-445	The	_	_	_	
6-2	446-455	resultant	Descriptor	_	_	
6-3	456-464	SmFe3As3	Material-intermedium	Descriptor-of|Descriptor-of	6-4|6-2	
6-4	465-471	powder	Descriptor	_	_	
6-5	472-475	was	_	_	_	
6-6	476-480	then	_	_	_	
6-7	481-486	mixed	Operation	Participant-material|Participant-material|Participant-material|Next-operation	6-3|6-10|6-24|6-36[9_0]	
6-8	487-491	with	_	_	_	
6-9	492-502	dehydrated	Descriptor	_	_	
6-10	503-508	Sm2O3	Material-recipe	Descriptor-of|Descriptor-of	6-9|6-11	
6-11	509-515	powder	Descriptor	_	_	
6-12	515-516	,	_	_	_	
