#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DemoNERRE|NamedentityTags
#T_RL=webanno.custom.DemoRE|NamedentityRelations|BT_webanno.custom.DemoNERRE


#Text=Polycrystalline samples Sr-doped (Ba1−𝑥Sr𝑥)(Zn0.96Co0.04)2As2 (x = 0.05, 0.10 and 0.15) and Sb-doped Ba(Zn0.96Co0.04)2(As1−𝑥Sb𝑥)2 (x = 0.05 and 0.10) were prepared by conventional solid-state reaction method, similarly to that of Ba(Zn,Co)2As228.
1-1	0-15	Polycrystalline	Descriptor	_	_	
1-2	16-23	samples	_	_	_	
1-3	24-32	Sr-doped	Descriptor	_	_	
1-4	33-34	(	Material-target[1]	Descriptor-of|Descriptor-of|Descriptor-of	1-1[0_1]|1-3[0_1]|1-14[2_1]	
1-5	34-37	Ba1	Material-target[1]	_	_	
1-6	37-38	−	Material-target[1]	_	_	
1-7	38-44	𝑥Sr𝑥	Material-target[1]	_	_	
1-8	44-45	)	Material-target[1]	_	_	
1-9	45-46	(	Material-target[1]	_	_	
1-10	46-58	Zn0.96Co0.04	Material-target[1]	_	_	
1-11	58-59	)	Material-target[1]	_	_	
1-12	59-63	2As2	Material-target[1]	_	_	
1-13	64-65	(	_	_	_	
1-14	65-66	x	Descriptor[2]	_	_	
1-15	67-68	=	Descriptor[2]	_	_	
1-16	69-73	0.05	Descriptor[2]	_	_	
1-17	73-74	,	Descriptor[2]	_	_	
1-18	75-79	0.10	Descriptor[2]	_	_	
1-19	80-83	and	Descriptor[2]	_	_	
1-20	84-88	0.15	Descriptor[2]	_	_	
1-21	88-89	)	_	_	_	
1-22	90-93	and	_	_	_	
1-23	94-102	Sb-doped	Descriptor	_	_	
1-24	103-105	Ba	Material-target[3]	Descriptor-of|Descriptor-of|Descriptor-of	1-1[0_3]|1-23[0_3]|1-36[4_3]	
1-25	105-106	(	Material-target[3]	_	_	
1-26	106-118	Zn0.96Co0.04	Material-target[3]	_	_	
1-27	118-119	)	Material-target[3]	_	_	
1-28	119-120	2	Material-target[3]	_	_	
1-29	120-121	(	Material-target[3]	_	_	
1-30	121-124	As1	Material-target[3]	_	_	
1-31	124-125	−	Material-target[3]	_	_	
1-32	125-131	𝑥Sb𝑥	Material-target[3]	_	_	
1-33	131-132	)	Material-target[3]	_	_	
1-34	132-133	2	Material-target[3]	_	_	
1-35	134-135	(	_	_	_	
1-36	135-136	x	Descriptor[4]	_	_	
1-37	137-138	=	Descriptor[4]	_	_	
1-38	139-143	0.05	Descriptor[4]	_	_	
1-39	144-147	and	Descriptor[4]	_	_	
1-40	148-152	0.10	Descriptor[4]	_	_	
1-41	152-153	)	_	_	_	
1-42	154-158	were	_	_	_	
1-43	159-167	prepared	Operation	Participant-material|Participant-material|Coreference|Descriptor-of	1-24[3_0]|1-4[1_0]|1-45[5_0]|1-50[6_0]	
1-44	168-170	by	_	_	_	
1-45	171-183	conventional	Operation[5]	_	_	
1-46	184-195	solid-state	Operation[5]	_	_	
1-47	196-204	reaction	Operation[5]	_	_	
1-48	205-211	method	Operation[5]	_	_	
1-49	211-212	,	_	_	_	
1-50	213-222	similarly	Descriptor[6]	_	_	
1-51	223-225	to	Descriptor[6]	_	_	
1-52	226-230	that	Descriptor[6]	_	_	
1-53	231-233	of	Descriptor[6]	_	_	
1-54	234-236	Ba	Descriptor[6]	_	_	
1-55	236-237	(	Descriptor[6]	_	_	
1-56	237-239	Zn	Descriptor[6]	_	_	
1-57	239-240	,	Descriptor[6]	_	_	
1-58	240-242	Co	Descriptor[6]	_	_	
1-59	242-243	)	Descriptor[6]	_	_	
1-60	243-249	2As228	Descriptor[6]	_	_	
1-61	249-250	.	_	_	_	

#Text=High purity Ba, Sr, Zn, Co, As, Sb elements were mixed and placed in alumina crucibles and sealed in evacuated silica tubes.
2-1	251-255	High	Descriptor[7]	_	_	
2-2	256-262	purity	Descriptor[7]	_	_	
2-3	263-265	Ba	Material-recipe	Descriptor-of	2-1[7_0]	
2-4	265-266	,	_	_	_	
2-5	267-269	Sr	Material-recipe	Descriptor-of	2-1[7_0]	
2-6	269-270	,	_	_	_	
2-7	271-273	Zn	Material-recipe	Descriptor-of	2-1[7_0]	
2-8	273-274	,	_	_	_	
2-9	275-277	Co	Material-recipe	Descriptor-of	2-1[7_0]	
2-10	277-278	,	_	_	_	
2-11	279-281	As	Material-recipe	Descriptor-of	2-1[7_0]	
2-12	281-282	,	_	_	_	
2-13	283-285	Sb	Material-recipe	Descriptor-of	2-1[7_0]	
2-14	286-294	elements	_	_	_	
2-15	295-299	were	_	_	_	
2-16	300-305	mixed	Operation	Participant-material|Participant-material|Participant-material|Participant-material|Participant-material|Participant-material|Next-operation	2-3|2-5|2-7|2-9|2-11|2-13|2-18	
2-17	306-309	and	_	_	_	
2-18	310-316	placed	Operation	Device-of-operation|Next-operation	2-21|2-23	
2-19	317-319	in	_	_	_	
2-20	320-327	alumina	Descriptor	_	_	
2-21	328-337	crucibles	Device	Descriptor-of	2-20	
2-22	338-341	and	_	_	_	
2-23	342-348	sealed	Operation	Device-of-operation	2-27	
2-24	349-351	in	_	_	_	
2-25	352-361	evacuated	Descriptor	_	_	
