#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DemoNERRE|NamedentityTags
#T_RL=webanno.custom.DemoRE|NamedentityRelations|BT_webanno.custom.DemoNERRE


#Text=Polycrystalline K2Cr8O16 used in the present study was
#Text=prepared by a high-pressure synthesis and characterized
#Text=for its crystal structure, electrical, and magnetic properties,
#Text=as was reported in Ref. [9].
1-1	0-15	Polycrystalline	Descriptor	_	_	
1-2	16-24	K2Cr8O16	Material-target	Descriptor-of	1-1	
1-3	25-29	used	_	_	_	
1-4	30-32	in	_	_	_	
1-5	33-36	the	_	_	_	
1-6	37-44	present	_	_	_	
1-7	45-50	study	_	_	_	
1-8	51-54	was	_	_	_	
1-9	55-63	prepared	Operation	Participant-material	1-2	
1-10	64-66	by	_	_	_	
1-11	67-68	a	_	_	_	
1-12	69-82	high-pressure	Operation[1]	Coreference	1-9[0_1]	
1-13	83-92	synthesis	Operation[1]	_	_	
1-14	93-96	and	_	_	_	
1-15	97-110	characterized	_	_	_	
1-16	111-114	for	_	_	_	
1-17	115-118	its	_	_	_	
1-18	119-126	crystal	_	_	_	
1-19	127-136	structure	_	_	_	
1-20	136-137	,	_	_	_	
1-21	138-148	electrical	_	_	_	
1-22	148-149	,	_	_	_	
1-23	150-153	and	_	_	_	
1-24	154-162	magnetic	_	_	_	
1-25	163-173	properties	_	_	_	
1-26	173-174	,	_	_	_	
1-27	175-177	as	_	_	_	
1-28	178-181	was	_	_	_	
1-29	182-190	reported	_	_	_	
1-30	191-193	in	_	_	_	
1-31	194-197	Ref	_	_	_	
1-32	197-198	.	_	_	_	
1-33	199-200	[	_	_	_	
1-34	200-201	9	_	_	_	
1-35	201-202	]	_	_	_	
1-36	202-203	.	_	_	_	

#Text=HAXPES measurements were
#Text=carried out at beamline BL29XU, SPring-8 using an
#Text=incident photon energy of hν ¼ 7935 eV and a spectrometer [32,33] equipped with a R-4000-10 kV VG-Scienta
#Text=analyzer.
2-1	204-210	HAXPES	_	_	_	
2-2	211-223	measurements	_	_	_	
2-3	224-228	were	_	_	_	
2-4	229-236	carried	_	_	_	
2-5	237-240	out	_	_	_	
2-6	241-243	at	_	_	_	
2-7	244-252	beamline	_	_	_	
2-8	253-259	BL29XU	_	_	_	
2-9	259-260	,	_	_	_	
2-10	261-267	SPring	_	_	_	
2-11	267-268	-	_	_	_	
2-12	268-269	8	_	_	_	
2-13	270-275	using	_	_	_	
2-14	276-278	an	_	_	_	
2-15	279-287	incident	_	_	_	
2-16	288-294	photon	_	_	_	
2-17	295-301	energy	_	_	_	
2-18	302-304	of	_	_	_	
2-19	305-307	hν	_	_	_	
2-20	308-309	¼	_	_	_	
2-21	310-314	7935	_	_	_	
2-22	315-317	eV	_	_	_	
2-23	318-321	and	_	_	_	
2-24	322-323	a	_	_	_	
2-25	324-336	spectrometer	_	_	_	
2-26	337-338	[	_	_	_	
2-27	338-343	32,33	_	_	_	
2-28	343-344	]	_	_	_	
2-29	345-353	equipped	_	_	_	
2-30	354-358	with	_	_	_	
2-31	359-360	a	_	_	_	
2-32	361-362	R	_	_	_	
2-33	362-363	-	_	_	_	
2-34	363-367	4000	_	_	_	
2-35	367-368	-	_	_	_	
2-36	368-370	10	_	_	_	
2-37	371-373	kV	_	_	_	
2-38	374-384	VG-Scienta	_	_	_	
2-39	385-393	analyzer	_	_	_	
2-40	393-394	.	_	_	_	

#Text=The total energy resolution was set to 225 meV
#Text=for the HAXPES measurements.
3-1	395-398	The	_	_	_	
3-2	399-404	total	_	_	_	
3-3	405-411	energy	_	_	_	
3-4	412-422	resolution	_	_	_	
3-5	423-426	was	_	_	_	
3-6	427-430	set	_	_	_	
3-7	431-433	to	_	_	_	
3-8	434-437	225	_	_	_	
3-9	438-441	meV	_	_	_	
3-10	442-445	for	_	_	_	
3-11	446-449	the	_	_	_	
3-12	450-456	HAXPES	_	_	_	
3-13	457-469	measurements	_	_	_	
3-14	469-470	.	_	_	_	

#Text=The soft x-ray PES was
#Text=performed at BL17SU, at SPring-8 using a GammadataScienta SES2002 hemispherical electron analyzer set to the
#Text=total energy resolution of 200 meV.
4-1	471-474	The	_	_	_	
4-2	475-479	soft	_	_	_	
4-3	480-485	x-ray	_	_	_	
4-4	486-489	PES	_	_	_	
4-5	490-493	was	_	_	_	
4-6	494-503	performed	_	_	_	
4-7	504-506	at	_	_	_	
4-8	507-513	BL17SU	_	_	_	
4-9	513-514	,	_	_	_	
4-10	515-517	at	_	_	_	
4-11	518-524	SPring	_	_	_	
4-12	524-525	-	_	_	_	
4-13	525-526	8	_	_	_	
4-14	527-532	using	_	_	_	
4-15	533-534	a	_	_	_	
4-16	535-551	GammadataScienta	_	_	_	
4-17	552-559	SES2002	_	_	_	
4-18	560-573	hemispherical	_	_	_	
4-19	574-582	electron	_	_	_	
4-20	583-591	analyzer	_	_	_	
4-21	592-595	set	_	_	_	
4-22	596-598	to	_	_	_	
4-23	599-602	the	_	_	_	
4-24	603-608	total	_	_	_	
4-25	609-615	energy	_	_	_	
4-26	616-626	resolution	_	_	_	
4-27	627-629	of	_	_	_	
4-28	630-633	200	_	_	_	
4-29	634-637	meV	_	_	_	
4-30	637-638	.	_	_	_	

#Text=XAS was recorded in
#Text=the total electron yield mode.
5-1	639-642	XAS	_	_	_	
5-2	643-646	was	_	_	_	
5-3	647-655	recorded	_	_	_	
5-4	656-658	in	_	_	_	
5-5	659-662	the	_	_	_	
5-6	663-668	total	_	_	_	
5-7	669-677	electron	_	_	_	
5-8	678-683	yield	_	_	_	
5-9	684-688	mode	_	_	_	
5-10	688-689	.	_	_	_	

#Text=Laser PES was performed
#Text=using the R4000WAL electron analyzer and a vacuumultraviolet laser (hν ¼ 6.994 eV, ΔE ¼ 5 meV at 10 K)
#Text=[34] at ISSP, University of Tokyo.
6-1	690-695	Laser	_	_	_	
6-2	696-699	PES	_	_	_	
6-3	700-703	was	_	_	_	
6-4	704-713	performed	_	_	_	
6-5	714-719	using	_	_	_	
6-6	720-723	the	_	_	_	
6-7	724-732	R4000WAL	_	_	_	
6-8	733-741	electron	_	_	_	
6-9	742-750	analyzer	_	_	_	
6-10	751-754	and	_	_	_	
6-11	755-756	a	_	_	_	
6-12	757-774	vacuumultraviolet	_	_	_	
