#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DemoNERRE|NamedentityTags
#T_RL=webanno.custom.DemoRE|NamedentityRelations|BT_webanno.custom.DemoNERRE


#Text=The polycrystalline samples of CeCoSi and its nonmagnetic\rcounterpart LaCoSi were synthesized from elemental Ce\r(La), Co, and Si materials mixed in stoichiometric ratios using\rarc-melting technique, and then annealed for ∼2 weeks at a\rtemperature close to 1200◦C (the details are given in [9]).
1-1	0-3	The	_	_	_	
1-2	4-19	polycrystalline	Descriptor	_	_	
1-3	20-27	samples	_	_	_	
1-4	28-30	of	_	_	_	
1-5	31-37	CeCoSi	Material-target	Descriptor-of	1-2	
1-6	38-41	and	_	_	_	
1-7	42-45	its	_	_	_	
1-8	46-57	nonmagnetic	Descriptor	_	_	
1-9	58-69	counterpart	_	_	_	
1-10	70-76	LaCoSi	Material-target	Descriptor-of	1-8	
1-11	77-81	were	_	_	_	
1-12	82-93	synthesized	Operation	Participant-material|Participant-material|Participant-material|Participant-material|Participant-material|Participant-material|Coreference|Coreference|Coreference	1-5|1-10|1-15|1-17|1-20|1-23|1-25|1-30|1-35	
1-13	94-98	from	_	_	_	
1-14	99-108	elemental	Descriptor	_	_	
1-15	109-111	Ce	Material-recipe	Descriptor-of|Value-of	1-14|1-27[1_0]	
1-16	112-113	(	_	_	_	
1-17	113-115	La	Material-recipe	Descriptor-of|Value-of	1-14|1-27[1_0]	
1-18	115-116	)	_	_	_	
1-19	116-117	,	_	_	_	
1-20	118-120	Co	Material-recipe	Descriptor-of|Value-of	1-14|1-27[1_0]	
1-21	120-121	,	_	_	_	
1-22	122-125	and	_	_	_	
1-23	126-128	Si	Material-recipe	Descriptor-of|Value-of	1-14|1-27[1_0]	
1-24	129-138	materials	_	_	_	
1-25	139-144	mixed	Operation	_	_	
1-26	145-147	in	_	_	_	
1-27	148-162	stoichiometric	Value[1]	_	_	
1-28	163-169	ratios	Value[1]	_	_	
1-29	170-175	using	_	_	_	
1-30	176-187	arc-melting	Operation	Next-operation	1-35	
1-31	188-197	technique	_	_	_	
1-32	197-198	,	_	_	_	
1-33	199-202	and	_	_	_	
1-34	203-207	then	_	_	_	
1-35	208-216	annealed	Operation	Condition-of|Condition-of	1-37[2_0]|1-43[3_0]	
1-36	217-220	for	_	_	_	
1-37	221-222	∼	Property-time[2]	_	_	
1-38	222-223	2	Property-time[2]	_	_	
1-39	224-229	weeks	Property-time[2]	_	_	
1-40	230-232	at	_	_	_	
1-41	233-234	a	_	_	_	
1-42	235-246	temperature	_	_	_	
1-43	247-252	close	Property-temperature[3]	_	_	
1-44	253-255	to	Property-temperature[3]	_	_	
1-45	256-260	1200	Property-temperature[3]	_	_	
1-46	260-261	◦	Property-temperature[3]	_	_	
1-47	261-262	C	Property-temperature[3]	_	_	
1-48	263-264	(	_	_	_	
1-49	264-267	the	_	_	_	
1-50	268-275	details	_	_	_	
1-51	276-279	are	_	_	_	
1-52	280-285	given	_	_	_	
1-53	286-288	in	_	_	_	
1-54	289-290	[	_	_	_	
1-55	290-291	9	_	_	_	
1-56	291-292	]	_	_	_	
1-57	292-293	)	_	_	_	
1-58	293-294	.	_	_	_	

#Text=The\rresulting materials were examined using x-ray powder diffraction\rand energy dispersive x-ray spectroscopy analysis (EDX).
2-1	295-298	The	_	_	_	
2-2	299-308	resulting	_	_	_	
2-3	309-318	materials	_	_	_	
2-4	319-323	were	_	_	_	
2-5	324-332	examined	_	_	_	
2-6	333-338	using	_	_	_	
2-7	339-344	x-ray	_	_	_	
2-8	345-351	powder	_	_	_	
2-9	352-363	diffraction	_	_	_	
2-10	364-367	and	_	_	_	
2-11	368-374	energy	_	_	_	
2-12	375-385	dispersive	_	_	_	
2-13	386-391	x-ray	_	_	_	
2-14	392-404	spectroscopy	_	_	_	
2-15	405-413	analysis	_	_	_	
2-16	414-415	(	_	_	_	
2-17	415-418	EDX	_	_	_	
2-18	418-419	)	_	_	_	
2-19	419-420	.	_	_	_	

#Text=The EDX measurements have shown that, after the annealing,\rthe majority of the sample consists of the CeCoSi phase, with\ra small inclusion of an elemental Ce and CeCo2Si2 phase, but according to powder diffraction, the concentration of impurity\rphases is below 2%.
3-1	421-424	The	_	_	_	
3-2	425-428	EDX	_	_	_	
3-3	429-441	measurements	_	_	_	
3-4	442-446	have	_	_	_	
3-5	447-452	shown	_	_	_	
3-6	453-457	that	_	_	_	
3-7	457-458	,	_	_	_	
3-8	459-464	after	_	_	_	
3-9	465-468	the	_	_	_	
3-10	469-478	annealing	_	_	_	
3-11	478-479	,	_	_	_	
3-12	480-483	the	_	_	_	
3-13	484-492	majority	_	_	_	
3-14	493-495	of	_	_	_	
3-15	496-499	the	_	_	_	
3-16	500-506	sample	_	_	_	
3-17	507-515	consists	_	_	_	
3-18	516-518	of	_	_	_	
3-19	519-522	the	_	_	_	
3-20	523-529	CeCoSi	_	_	_	
3-21	530-535	phase	_	_	_	
3-22	535-536	,	_	_	_	
3-23	537-541	with	_	_	_	
3-24	542-543	a	_	_	_	
3-25	544-549	small	_	_	_	
3-26	550-559	inclusion	_	_	_	
3-27	560-562	of	_	_	_	
3-28	563-565	an	_	_	_	
3-29	566-575	elemental	_	_	_	
3-30	576-578	Ce	_	_	_	
3-31	579-582	and	_	_	_	
3-32	583-591	CeCo2Si2	_	_	_	
3-33	592-597	phase	_	_	_	
3-34	597-598	,	_	_	_	
3-35	599-602	but	_	_	_	
3-36	603-612	according	_	_	_	
3-37	613-615	to	_	_	_	
3-38	616-622	powder	_	_	_	
3-39	623-634	diffraction	_	_	_	
3-40	634-635	,	_	_	_	
3-41	636-639	the	_	_	_	
3-42	640-653	concentration	_	_	_	
3-43	654-656	of	_	_	_	
3-44	657-665	impurity	_	_	_	
3-45	666-672	phases	_	_	_	
3-46	673-675	is	_	_	_	
3-47	676-681	below	_	_	_	
3-48	682-684	2%	_	_	_	
3-49	684-685	.	_	_	_	
