#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DemoNERRE|NamedentityTags
#T_RL=webanno.custom.DemoRE|NamedentityRelations|BT_webanno.custom.DemoNERRE


#Text=Synthesis.
1-1	0-9	Synthesis	_	_	_	
1-2	9-10	.	_	_	_	

#Text=Polycrystalline samples of Sr2Sc1−xZnxGaO5−0.5x (x =
#Text=0.1−0.6) were synthesized from stoichiometric amounts of SrCO3
#Text=(Fisher Chemical, >99.9%), Sc2O3 (Sigma-Aldrich, >99.9%), Ga2O3
#Text=(Sigma-Aldrich, >99.99%), and ZnO (Alfa Aesar, >99.99%).
2-1	11-26	Polycrystalline	Descriptor	_	_	
2-2	27-34	samples	_	_	_	
2-3	35-37	of	_	_	_	
2-4	38-44	Sr2Sc1	Material-target[1]	Descriptor-of|Descriptor-of	2-10[2_1]|2-1[0_1]	
2-5	44-45	−	Material-target[1]	_	_	
2-6	45-53	xZnxGaO5	Material-target[1]	_	_	
2-7	53-54	−	Material-target[1]	_	_	
2-8	54-58	0.5x	Material-target[1]	_	_	
2-9	59-60	(	_	_	_	
2-10	60-61	x	Descriptor[2]	_	_	
2-11	62-63	=	Descriptor[2]	_	_	
2-12	64-67	0.1	Descriptor[2]	_	_	
2-13	67-68	−	Descriptor[2]	_	_	
2-14	68-71	0.6	Descriptor[2]	_	_	
2-15	71-72	)	_	_	_	
2-16	73-77	were	_	_	_	
2-17	78-89	synthesized	Operation	Participant-material|Participant-material|Participant-material|Participant-material|Participant-material	2-4[1_0]|2-22|2-31|2-39|2-48	
2-18	90-94	from	_	_	_	
2-19	95-109	stoichiometric	Value[3]	_	_	
2-20	110-117	amounts	Value[3]	_	_	
2-21	118-120	of	_	_	_	
2-22	121-126	SrCO3	Material-recipe	Brand-of|Value-of|Value-of	2-24[4_0]|2-27[5_0]|2-19[3_0]	
2-23	127-128	(	_	_	_	
2-24	128-134	Fisher	Brand[4]	_	_	
2-25	135-143	Chemical	Brand[4]	_	_	
2-26	143-144	,	_	_	_	
2-27	145-146	>	Value[5]	_	_	
2-28	146-151	99.9%	Value[5]	_	_	
2-29	151-152	)	_	_	_	
2-30	152-153	,	_	_	_	
2-31	154-159	Sc2O3	Material-recipe	Brand-of|Value-of|Value-of	2-33|2-35[6_0]|2-19[3_0]	
2-32	160-161	(	_	_	_	
2-33	161-174	Sigma-Aldrich	Brand	_	_	
2-34	174-175	,	_	_	_	
2-35	176-177	>	Value[6]	_	_	
2-36	177-182	99.9%	Value[6]	_	_	
2-37	182-183	)	_	_	_	
2-38	183-184	,	_	_	_	
2-39	185-190	Ga2O3	Material-recipe	Brand-of|Value-of|Value-of	2-41|2-43[7_0]|2-19[3_0]	
2-40	191-192	(	_	_	_	
2-41	192-205	Sigma-Aldrich	Brand	_	_	
2-42	205-206	,	_	_	_	
2-43	207-208	>	Value[7]	_	_	
2-44	208-214	99.99%	Value[7]	_	_	
2-45	214-215	)	_	_	_	
2-46	215-216	,	_	_	_	
2-47	217-220	and	_	_	_	
2-48	221-224	ZnO	Material-recipe	Brand-of|Value-of|Value-of	2-50[8_0]|2-53[9_0]|2-19[3_0]	
2-49	225-226	(	_	_	_	
2-50	226-230	Alfa	Brand[8]	_	_	
2-51	231-236	Aesar	Brand[8]	_	_	
2-52	236-237	,	_	_	_	
2-53	238-239	>	Value[9]	_	_	
2-54	239-245	99.99%	Value[9]	_	_	
2-55	245-246	)	_	_	_	
2-56	246-247	.	_	_	_	

#Text=The
#Text=starting materials were ground together and heated at 1200 °C for 12
#Text=h.
3-1	248-251	The	_	_	_	
3-2	252-260	starting	Material-recipe[10]	_	_	
3-3	261-270	materials	Material-recipe[10]	_	_	
3-4	271-275	were	_	_	_	
3-5	276-282	ground	Operation	Participant-material|Next-operation	3-2[10_0]|3-8	
3-6	283-291	together	_	_	_	
3-7	292-295	and	_	_	_	
3-8	296-302	heated	Operation	Condition-of|Condition-of	3-10[11_0]|3-14[12_0]	
3-9	303-305	at	_	_	_	
3-10	306-310	1200	Property-temperature[11]	_	_	
3-11	311-312	°	Property-temperature[11]	_	_	
3-12	312-313	C	Property-temperature[11]	_	_	
3-13	314-317	for	_	_	_	
3-14	318-320	12	Property-time[12]	_	_	
3-15	321-322	h	Property-time[12]	_	_	
3-16	322-323	.	_	_	_	

#Text=Samples were reground, pressed into 10 mm pellets, and heated at
#Text=the same temperature for a further 24 h.
4-1	324-331	Samples	Material-intermedium	_	_	
4-2	332-336	were	_	_	_	
4-3	337-345	reground	Operation	Participant-material|Next-operation	4-1|4-5	
4-4	345-346	,	_	_	_	
4-5	347-354	pressed	Operation	Next-operation	4-12	
4-6	355-359	into	_	_	_	
4-7	360-362	10	Value[13]	_	_	
4-8	363-365	mm	Value[13]	_	_	
4-9	366-373	pellets	Material-intermedium	Value-of	4-7[13_0]	
4-10	373-374	,	_	_	_	
4-11	375-378	and	_	_	_	
4-12	379-385	heated	Operation	Participant-material|Condition-of|Condition-of	4-9|4-15[14_0]|4-20[15_0]	
4-13	386-388	at	_	_	_	
4-14	389-392	the	_	_	_	
4-15	393-397	same	Property-temperature[14]	_	_	
4-16	398-409	temperature	Property-temperature[14]	_	_	
4-17	410-413	for	_	_	_	
4-18	414-415	a	_	_	_	
4-19	416-423	further	_	_	_	
