#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DemoNERRE|NamedentityTags
#T_RL=webanno.custom.DemoRE|NamedentityRelations|BT_webanno.custom.DemoNERRE


#Text=Polycrystalline samples of Ba0.65Rb0.35Fe2As2 were prepared in evacuated quartz ampoules by a solid-state reaction method.
1-1	0-15	Polycrystalline	Descriptor	_	_	
1-2	16-23	samples	_	_	_	
1-3	24-26	of	_	_	_	
1-4	27-45	Ba0.65Rb0.35Fe2As2	Material-target	Descriptor-of	1-1	
1-5	46-50	were	_	_	_	
1-6	51-59	prepared	Operation	Device-of-operation|Coreference|Participant-material	1-10|1-13[1_0]|1-4	
1-7	60-62	in	_	_	_	
1-8	63-72	evacuated	Descriptor	_	_	
1-9	73-79	quartz	Descriptor	_	_	
1-10	80-88	ampoules	Device	Descriptor-of|Descriptor-of	1-9|1-8	
1-11	89-91	by	_	_	_	
1-12	92-93	a	_	_	_	
1-13	94-105	solid-state	Operation[1]	_	_	
1-14	106-114	reaction	Operation[1]	_	_	
1-15	115-121	method	Operation[1]	_	_	
1-16	121-122	.	_	_	_	

#Text=Fe2As, BaAs and RbAs were obtained by reacting high-purity As (99.999 %), Fe (99.9%), Ba (99.9%) and Rb (99.95%) at 800, 650 and 500 °C, respectively.
2-1	123-128	Fe2As	Material-recipe	_	_	
2-2	128-129	,	_	_	_	
2-3	130-134	BaAs	Material-recipe	_	_	
2-4	135-138	and	_	_	_	
2-5	139-143	RbAs	Material-recipe	_	_	
2-6	144-148	were	_	_	_	
2-7	149-157	obtained	Operation	Participant-material|Participant-material|Participant-material	2-5|2-3|2-1	
2-8	158-160	by	_	_	_	
2-9	161-169	reacting	Operation	Descriptor-of|Participant-material|Participant-material|Participant-material|Participant-material|Condition-of|Condition-of|Condition-of|Coreference	2-40|2-11|2-17|2-22|2-27|2-32|2-34|2-36[2_0]|2-7	
2-10	170-181	high-purity	Descriptor	_	_	
2-11	182-184	As	Material-recipe	Value-of|Descriptor-of	2-13|2-10	
2-12	185-186	(	_	_	_	
2-13	186-192	99.999	Value	_	_	
2-14	193-194	%	_	_	_	
2-15	194-195	)	_	_	_	
2-16	195-196	,	_	_	_	
2-17	197-199	Fe	Material-recipe	Value-of|Descriptor-of	2-19|2-10	
2-18	200-201	(	_	_	_	
2-19	201-206	99.9%	Value	_	_	
2-20	206-207	)	_	_	_	
2-21	207-208	,	_	_	_	
2-22	209-211	Ba	Material-recipe	Value-of|Descriptor-of	2-24|2-10	
2-23	212-213	(	_	_	_	
2-24	213-218	99.9%	Value	_	_	
2-25	218-219	)	_	_	_	
2-26	220-223	and	_	_	_	
2-27	224-226	Rb	Material-recipe	Value-of|Descriptor-of	2-29|2-10	
2-28	227-228	(	_	_	_	
2-29	228-234	99.95%	Value	_	_	
2-30	234-235	)	_	_	_	
2-31	236-238	at	_	_	_	
2-32	239-242	800	Property-temperature	_	_	
2-33	242-243	,	_	_	_	
2-34	244-247	650	Property-temperature	_	_	
2-35	248-251	and	_	_	_	
2-36	252-255	500	Property-temperature[2]	_	_	
2-37	256-257	°	Property-temperature[2]	_	_	
2-38	257-258	C	Property-temperature[2]	_	_	
2-39	258-259	,	_	_	_	
2-40	260-272	respectively	Descriptor	_	_	
2-41	272-273	.	_	_	_	

#Text=Using stoichiometric amounts of BaAs or RbAs and Fe2As, the terminal compounds BaFe2As2 and RbFe2As2 were synthesized at 950 and 650 °C, respectively.
3-1	274-279	Using	_	_	_	
3-2	280-294	stoichiometric	Value[3]	_	_	
3-3	295-302	amounts	Value[3]	_	_	
3-4	303-305	of	_	_	_	
3-5	306-310	BaAs	Material-recipe	Value-of	3-2[3_0]	
3-6	311-313	or	_	_	_	
3-7	314-318	RbAs	Material-recipe	Value-of	3-2[3_0]	
3-8	319-322	and	_	_	_	
3-9	323-328	Fe2As	Material-recipe	Value-of	3-2[3_0]	
3-10	328-329	,	_	_	_	
3-11	330-333	the	_	_	_	
3-12	334-342	terminal	_	_	_	
3-13	343-352	compounds	_	_	_	
3-14	353-361	BaFe2As2	Material-target	_	_	
3-15	362-365	and	_	_	_	
3-16	366-374	RbFe2As2	Material-target	_	_	
3-17	375-379	were	_	_	_	
3-18	380-391	synthesized	Operation	Participant-material|Participant-material|Participant-material|Condition-of	3-5|3-7|3-9|3-20[4_0]	
3-19	392-394	at	_	_	_	
3-20	395-398	950	Property-temperature[4]	_	_	
3-21	399-402	and	Property-temperature[4]	_	_	
3-22	403-406	650	Property-temperature[4]	_	_	
3-23	407-408	°	Property-temperature[4]	_	_	
3-24	408-409	C	Property-temperature[4]	_	_	
3-25	409-410	,	Property-temperature[4]	_	_	
3-26	411-423	respectively	Property-temperature[4]	_	_	
3-27	423-424	.	_	_	_	

#Text=Finally, samples of Ba1−xRbxFe2As2 with x=0.35 were prepared from appropriate amounts of single-phase BaFe2As2 and RbFe2As2.
4-1	425-432	Finally	_	_	_	
4-2	432-433	,	_	_	_	
4-3	434-441	samples	_	_	_	
4-4	442-444	of	_	_	_	
4-5	445-448	Ba1	Material-target[5]	Descriptor-of	4-9[6_5]	
4-6	448-449	−	Material-target[5]	_	_	
4-7	449-459	xRbxFe2As2	Material-target[5]	_	_	
