#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DemoNERRE|NamedentityTags
#T_RL=webanno.custom.DemoRE|NamedentityRelations|BT_webanno.custom.DemoNERRE


#Text=Polycrystalline samples of LaO1−xFxFeAs (0 ≤ x ≤ 0.2) were prepared from pure components using a two-step solid state reaction method, similar to that described by Zhu et al. [29].
1-1	0-15	Polycrystalline	Descriptor	_	_	
1-2	16-23	samples	_	_	_	
1-3	24-26	of	_	_	_	
1-4	27-31	LaO1	Material-target[1]	Descriptor-of|Descriptor-of	1-8[2_1]|1-1[0_1]	
1-5	31-32	−	Material-target[1]	_	_	
1-6	32-39	xFxFeAs	Material-target[1]	_	_	
1-7	40-41	(	_	_	_	
1-8	41-42	0	Descriptor[2]	_	_	
1-9	43-44	≤	Descriptor[2]	_	_	
1-10	45-46	x	Descriptor[2]	_	_	
1-11	47-48	≤	Descriptor[2]	_	_	
1-12	49-52	0.2	Descriptor[2]	_	_	
1-13	52-53	)	_	_	_	
1-14	54-58	were	_	_	_	
1-15	59-67	prepared	Operation	Participant-material|Participant-material|Coreference	1-4[1_0]|1-17[3_0]|1-22[4_0]	
1-16	68-72	from	_	_	_	
1-17	73-77	pure	Material-recipe[3]	_	_	
1-18	78-88	components	Material-recipe[3]	_	_	
1-19	89-94	using	_	_	_	
1-20	95-96	a	_	_	_	
1-21	97-105	two-step	Descriptor	_	_	
1-22	106-111	solid	Operation[4]	Descriptor-of	1-21[0_4]	
1-23	112-117	state	Operation[4]	_	_	
1-24	118-126	reaction	Operation[4]	_	_	
1-25	127-133	method	Operation[4]	_	_	
1-26	133-134	,	_	_	_	
1-27	135-142	similar	_	_	_	
1-28	143-145	to	_	_	_	
1-29	146-150	that	_	_	_	
1-30	151-160	described	_	_	_	
1-31	161-163	by	_	_	_	
1-32	164-167	Zhu	_	_	_	
1-33	168-170	et	_	_	_	
1-34	171-173	al	_	_	_	
1-35	173-174	.	_	_	_	
1-36	175-176	[	_	_	_	
1-37	176-178	29	_	_	_	
1-38	178-179	]	_	_	_	
1-39	179-180	.	_	_	_	

#Text=In the first step, Fe powder (Alfa Aesar, Puratronic, 99.998%) and powdered As lump (Alfa Aesar, 99.999%) were milled, mixed and pressed into pellets and annealed at 500◦C for 2 h and at 700◦C for 10 h in an evacuated silica tube.
2-1	181-183	In	_	_	_	
2-2	184-187	the	_	_	_	
2-3	188-193	first	_	_	_	
2-4	194-198	step	_	_	_	
2-5	198-199	,	_	_	_	
2-6	200-202	Fe	Material-recipe	Descriptor-of|Brand-of|Brand-of|Value-of	2-7|2-9[5_0]|2-12|2-14	
2-7	203-209	powder	Descriptor	_	_	
2-8	210-211	(	_	_	_	
2-9	211-215	Alfa	Brand[5]	_	_	
2-10	216-221	Aesar	Brand[5]	_	_	
2-11	221-222	,	_	_	_	
2-12	223-233	Puratronic	Brand	_	_	
2-13	233-234	,	_	_	_	
2-14	235-242	99.998%	Value	_	_	
2-15	242-243	)	_	_	_	
2-16	244-247	and	_	_	_	
2-17	248-256	powdered	Descriptor	_	_	
2-18	257-259	As	Material-recipe	Descriptor-of|Descriptor-of|Brand-of|Value-of	2-19|2-17|2-21[6_0]|2-24	
2-19	260-264	lump	Descriptor	_	_	
2-20	265-266	(	_	_	_	
2-21	266-270	Alfa	Brand[6]	_	_	
2-22	271-276	Aesar	Brand[6]	_	_	
2-23	276-277	,	_	_	_	
2-24	278-285	99.999%	Value	_	_	
2-25	285-286	)	_	_	_	
2-26	287-291	were	_	_	_	
2-27	292-298	milled	Operation	Participant-material|Participant-material|Next-operation	2-6|2-18|2-29	
2-28	298-299	,	_	_	_	
2-29	300-305	mixed	Operation	Next-operation	2-31	
2-30	306-309	and	_	_	_	
2-31	310-317	pressed	Operation	Next-operation	2-35	
2-32	318-322	into	_	_	_	
2-33	323-330	pellets	Material-recipe	_	_	
2-34	331-334	and	_	_	_	
2-35	335-343	annealed	Operation	Participant-material|Condition-of|Condition-of|Condition-of|Condition-of|Device-of-operation	2-33|2-37[7_0]|2-41[8_0]|2-45[9_0]|2-49[10_0]|2-55	
2-36	344-346	at	_	_	_	
2-37	347-350	500	Property-temperature[7]	_	_	
2-38	350-351	◦	Property-temperature[7]	_	_	
2-39	351-352	C	Property-temperature[7]	_	_	
2-40	353-356	for	_	_	_	
2-41	357-358	2	Property-time[8]	_	_	
2-42	359-360	h	Property-time[8]	_	_	
2-43	361-364	and	_	_	_	
2-44	365-367	at	_	_	_	
2-45	368-371	700	Property-temperature[9]	_	_	
2-46	371-372	◦	Property-temperature[9]	_	_	
2-47	372-373	C	Property-temperature[9]	_	_	
2-48	374-377	for	_	_	_	
2-49	378-380	10	Property-time[10]	_	_	
2-50	381-382	h	Property-time[10]	_	_	
2-51	383-385	in	_	_	_	
2-52	386-388	an	Value	_	_	
2-53	389-398	evacuated	Descriptor	_	_	
2-54	399-405	silica	Descriptor	_	_	
2-55	406-410	tube	Device	Value-of|Descriptor-of|Descriptor-of	2-52|2-54|2-53	
2-56	410-411	.	_	_	_	

