#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DemoNERRE|NamedentityTags
#T_RL=webanno.custom.DemoRE|NamedentityRelations|BT_webanno.custom.DemoNERRE


#Text=All the studied polycrystalline NbC samples were prepared through single step solid-state reaction route via vacuum encapsulation technique.
1-1	0-3	All	_	_	_	
1-2	4-7	the	_	_	_	
1-3	8-15	studied	_	_	_	
1-4	16-31	polycrystalline	Descriptor	_	_	
1-5	32-35	NbC	Material-target	Descriptor-of	1-4	
1-6	36-43	samples	_	_	_	
1-7	44-48	were	_	_	_	
1-8	49-57	prepared	Operation	Coreference|Participant-material	1-10[1_0]|1-5	
1-9	58-65	through	_	_	_	
1-10	66-72	single	Operation[1]	Descriptor-of	1-16[2_1]	
1-11	73-77	step	Operation[1]	_	_	
1-12	78-89	solid-state	Operation[1]	_	_	
1-13	90-98	reaction	Operation[1]	_	_	
1-14	99-104	route	_	_	_	
1-15	105-108	via	_	_	_	
1-16	109-115	vacuum	Descriptor[2]	_	_	
1-17	116-129	encapsulation	Descriptor[2]	_	_	
1-18	130-139	technique	Descriptor[2]	_	_	
1-19	139-140	.	_	_	_	

#Text=High purity (~99.8%) Nb, and nano-C in their stoichiometric amount were weighed, mixed and ground thoroughly using mortar and pestle.
2-1	141-145	High	Descriptor[3]	_	_	
2-2	146-152	purity	Descriptor[3]	_	_	
2-3	153-154	(	_	_	_	
2-4	154-155	~	Value[4]	_	_	
2-5	155-160	99.8%	Value[4]	_	_	
2-6	160-161	)	_	_	_	
2-7	162-164	Nb	Material-recipe	Value-of|Value-of|Descriptor-of	2-4[4_0]|2-13[5_0]|2-1[3_0]	
2-8	164-165	,	_	_	_	
2-9	166-169	and	_	_	_	
2-10	170-176	nano-C	Material-recipe	Value-of|Descriptor-of	2-13[5_0]|2-1[3_0]	
2-11	177-179	in	_	_	_	
2-12	180-185	their	_	_	_	
2-13	186-200	stoichiometric	Value[5]	_	_	
2-14	201-207	amount	Value[5]	_	_	
2-15	208-212	were	_	_	_	
2-16	213-220	weighed	Operation	Participant-material|Participant-material|Next-operation	2-7|2-10|2-18	
2-17	220-221	,	_	_	_	
2-18	222-227	mixed	Operation	Next-operation	2-20	
2-19	228-231	and	_	_	_	
2-20	232-238	ground	Operation	Descriptor-of|Device-of-operation	2-21|2-23[6_0]	
2-21	239-249	thoroughly	Descriptor	_	_	
2-22	250-255	using	_	_	_	
2-23	256-262	mortar	Device[6]	_	_	
2-24	263-266	and	Device[6]	_	_	
2-25	267-273	pestle	Device[6]	_	_	
2-26	273-274	.	_	_	_	

#Text=The mixed powders were palletized and vacuum-sealed (10-4 Torr) in a quartz tube.
3-1	275-278	The	_	_	_	
3-2	279-284	mixed	Descriptor	_	_	
3-3	285-292	powders	Material-intermedium	Descriptor-of	3-2	
3-4	293-297	were	_	_	_	
3-5	298-308	palletized	Operation	Participant-material|Next-operation	3-3|3-7	
3-6	309-312	and	_	_	_	
3-7	313-326	vacuum-sealed	Operation	Condition-of|Device-of-operation	3-9[7_0]|3-17	
3-8	327-328	(	_	_	_	
3-9	328-330	10	Property-pressure[7]	_	_	
3-10	330-331	-	Property-pressure[7]	_	_	
3-11	331-332	4	Property-pressure[7]	_	_	
3-12	333-337	Torr	Property-pressure[7]	_	_	
3-13	337-338	)	_	_	_	
3-14	339-341	in	_	_	_	
3-15	342-343	a	Value	_	_	
3-16	344-350	quartz	Descriptor	_	_	
3-17	351-355	tube	Device	Descriptor-of|Value-of	3-16|3-15	
3-18	355-356	.	_	_	_	

#Text=These sealed quartz ampoules were placed in box furnace and heat treated at (a) 1150oC for 24 hours, (b) 1200 oC for 24 hours and (c) at 1250oC for 24 hours each.
4-1	357-362	These	_	_	_	
4-2	363-369	sealed	Descriptor	_	_	
4-3	370-376	quartz	Descriptor	_	_	
4-4	377-385	ampoules	Device	Descriptor-of|Descriptor-of	4-3|4-2	
4-5	386-390	were	_	_	_	
4-6	391-397	placed	Operation	Device-of-operation|Participant-material|Next-operation	4-9|4-4|4-11[8_0]	
4-7	398-400	in	_	_	_	
4-8	401-404	box	Descriptor	_	_	
4-9	405-412	furnace	Device	Descriptor-of	4-8	
4-10	413-416	and	_	_	_	
4-11	417-421	heat	Operation[8]	Device-of-operation|Condition-of|Condition-of|Condition-of|Condition-of|Condition-of|Condition-of	4-9[0_8]|4-17[0_8]|4-19[9_8]|4-25[10_8]|4-28[11_8]|4-35[0_8]|4-37[12_8]	
4-12	422-429	treated	Operation[8]	_	_	
4-13	430-432	at	_	_	_	
4-14	433-434	(	_	_	_	
4-15	434-435	a	_	_	_	
4-16	435-436	)	_	_	_	
4-17	437-443	1150oC	Property-temperature	_	_	
4-18	444-447	for	_	_	_	
4-19	448-450	24	Property-time[9]	_	_	
4-20	451-456	hours	Property-time[9]	_	_	
4-21	456-457	,	_	_	_	
4-22	458-459	(	_	_	_	
4-23	459-460	b	_	_	_	
4-24	460-461	)	_	_	_	
4-25	462-466	1200	Property-temperature[10]	_	_	
4-26	467-469	oC	Property-temperature[10]	_	_	
4-27	470-473	for	_	_	_	
4-28	474-476	24	Property-time[11]	_	_	
4-29	477-482	hours	Property-time[11]	_	_	
4-30	483-486	and	_	_	_	
4-31	487-488	(	_	_	_	
4-32	488-489	c	_	_	_	
4-33	489-490	)	_	_	_	
4-34	491-493	at	_	_	_	
4-35	494-500	1250oC	Property-temperature	_	_	
4-36	501-504	for	_	_	_	
4-37	505-507	24	Property-time[12]	_	_	
4-38	508-513	hours	Property-time[12]	_	_	
4-39	514-518	each	_	_	_	
4-40	518-519	.	_	_	_	

#Text=Finally furnace was allowed to cool down to room temperature naturally.
5-1	520-527	Finally	_	_	_	
5-2	528-535	furnace	Device	_	_	
5-3	536-539	was	_	_	_	
5-4	540-547	allowed	_	_	_	
5-5	548-550	to	_	_	_	
5-6	551-555	cool	Operation	Device-of-operation|Condition-of|Descriptor-of	5-2|5-9[13_0]|5-11	
5-7	556-560	down	_	_	_	
5-8	561-563	to	_	_	_	
5-9	564-568	room	Property-temperature[13]	_	_	
5-10	569-580	temperature	Property-temperature[13]	_	_	
5-11	581-590	naturally	Descriptor	_	_	
5-12	590-591	.	_	_	_	

#Text=The crystal structure was analyzed by the powder X-ray diffraction patterns at room temperature using Rigaku X-ray diffractometer with Cu-K radiation.
6-1	592-595	The	_	_	_	
6-2	596-603	crystal	_	_	_	
6-3	604-613	structure	_	_	_	
6-4	614-617	was	_	_	_	
6-5	618-626	analyzed	_	_	_	
6-6	627-629	by	_	_	_	
6-7	630-633	the	_	_	_	
6-8	634-640	powder	_	_	_	
6-9	641-646	X-ray	_	_	_	
6-10	647-658	diffraction	_	_	_	
6-11	659-667	patterns	_	_	_	
6-12	668-670	at	_	_	_	
6-13	671-675	room	_	_	_	
6-14	676-687	temperature	_	_	_	
6-15	688-693	using	_	_	_	
6-16	694-700	Rigaku	_	_	_	
6-17	701-706	X-ray	_	_	_	
6-18	707-721	diffractometer	_	_	_	
6-19	722-726	with	_	_	_	
6-20	727-731	Cu-K	_	_	_	
6-21	732-741	radiation	_	_	_	
6-22	741-742	.	_	_	_	

#Text=The scanning electron microscopy (SEM) image of the sample (synthesized at 1250°C) was taken on a ZEISS-EVO MA-10 scanning electron microscope.
7-1	743-746	The	_	_	_	
7-2	747-755	scanning	_	_	_	
7-3	756-764	electron	_	_	_	
7-4	765-775	microscopy	_	_	_	
7-5	776-777	(	_	_	_	
7-6	777-780	SEM	_	_	_	
7-7	780-781	)	_	_	_	
7-8	782-787	image	_	_	_	
7-9	788-790	of	_	_	_	
7-10	791-794	the	_	_	_	
7-11	795-801	sample	_	_	_	
7-12	802-803	(	_	_	_	
7-13	803-814	synthesized	_	_	_	
7-14	815-817	at	_	_	_	
7-15	818-822	1250	_	_	_	
7-16	822-823	°	_	_	_	
7-17	823-824	C	_	_	_	
7-18	824-825	)	_	_	_	
7-19	826-829	was	_	_	_	
7-20	830-835	taken	_	_	_	
7-21	836-838	on	_	_	_	
7-22	839-840	a	_	_	_	
7-23	841-850	ZEISS-EVO	_	_	_	
7-24	851-853	MA	_	_	_	
7-25	853-854	-	_	_	_	
7-26	854-856	10	_	_	_	
7-27	857-865	scanning	_	_	_	
7-28	866-874	electron	_	_	_	
7-29	875-885	microscope	_	_	_	
7-30	885-886	.	_	_	_	

#Text=The magnetic (DC and AC magnetization) measurements are carried out on the physical property measurement system (PPMS-14T) from Quantum Design-USA.
8-1	887-890	The	_	_	_	
8-2	891-899	magnetic	_	_	_	
8-3	900-901	(	_	_	_	
8-4	901-903	DC	_	_	_	
8-5	904-907	and	_	_	_	
8-6	908-910	AC	_	_	_	
8-7	911-924	magnetization	_	_	_	
8-8	924-925	)	_	_	_	
8-9	926-938	measurements	_	_	_	
8-10	939-942	are	_	_	_	
8-11	943-950	carried	_	_	_	
8-12	951-954	out	_	_	_	
8-13	955-957	on	_	_	_	
8-14	958-961	the	_	_	_	
8-15	962-970	physical	_	_	_	
8-16	971-979	property	_	_	_	
8-17	980-991	measurement	_	_	_	
8-18	992-998	system	_	_	_	
8-19	999-1000	(	_	_	_	
8-20	1000-1004	PPMS	_	_	_	
8-21	1004-1005	-	_	_	_	
8-22	1005-1008	14T	_	_	_	
